x,y,t
0.3220338983050848,0.6671052631578948,1778674632.6604307
0.3180382190865826,0.65,1778674633.0255573
0.2990325325244597,0.6297727272727273,1778674633.3837442
0.4540822903383631,0.6078298748353097,1778674633.7318325
0.519662266853023,0.6362253046772068,1778674634.0731351
0.5299485306866936,0.6795629146080369,1778674634.417217
0.5136970790133784,0.6941423099678854,1778674634.7488453
0.5190249574029036,0.6764498084887599,1778674635.095429
0.5316518932738297,0.6904911992048322,1778674635.4450827
0.5302660157531851,0.684425542910097,1778674635.7922657
0.5424757492815044,0.683298940018534,1778674636.150272
0.5440331789151932,0.6647842586361166,1778674636.511404
0.5208240508196411,0.6746744905226408,1778674636.8779917
0.49978841778687444,0.680302738349591,1778674637.2404697
0.5160734872090126,0.6985226250890235,1778674637.5811863
0.3810423871898211,0.7598400616383012,1778674637.934897
0.3687318990085009,0.6757266302690577,1778674638.2835295
0.3783551243996963,0.6316747751396247,1778674638.6166155
0.37371217232777254,0.6347225349352322,1778674638.9560835
0.3474659269813871,0.6507760756331284,1778674639.2951639
0.3447948926253036,0.6123549598049283,1778674639.634739
0.33734487908552296,0.6330989394890372,1778674639.96912
0.47652659003287423,0.6410016248685938,1778674640.3067977
0.5381603806860876,0.6478354171888563,1778674640.6417234
0.5548814611460556,0.6699242141979178,1778674640.9769416
0.5635266932193013,0.6680209057993107,1778674641.3203156
0.4551888880813009,0.6614388959771272,1778674641.6702783
0.37423546566716503,0.6594202802586612,1778674642.0143518
0.3624218069229017,0.6698321858098297,1778674642.3810368
0.3564496224727669,0.648077628669804,1778674642.7391303
0.34273777831322966,0.6554503584402286,1778674643.081275
0.3508635532919833,0.657816716363171,1778674643.4113505
0.3442201540999553,0.653017236008495,1778674643.755576
0.3470442181140888,0.638499214421155,1778674644.1102397
0.37561518235530866,0.7218080583807376,1778674644.4748406
0.37273397054077595,0.7311050426554804,1778674644.8114407
0.3636314928638748,0.7712439077865612,1778674645.1579423
0.4049045001358338,0.9199353677252964,1778674645.504579
0.38608327333976195,0.8157273787038537,1778674645.85521
0.3808434313832024,0.811695058736825,1778674646.2033408
0.35608304746599717,0.8049266038912222,1778674646.5447392
0.3612099489660402,0.8120814542190706,1778674646.8877962
0.39198593900491874,0.7842285089766747,1778674647.2383947
0.3919747517149767,0.7953133114751695,1778674647.5885293
0.36721962609834435,0.8241929923496427,1778674647.9416046
0.3635955732329754,0.8793766382314658,1778674648.283258
0.35746678396487475,0.8740697021688918,1778674648.6172788
0.34511581818047243,0.9559243957591121,1778674648.945342
0.3854288550337421,0.864633062325213,1778674649.277425
0.4418010153659563,0.805597762290015,1778674649.6121745
0.4372254444488598,0.8482470955893839,1778674649.9713001
0.4206805666066916,0.8272436263134273,1778674650.3133755
0.43125579362026,0.7114650937711031,1778674650.6394413
0.42099588022610734,0.7527627828198861,1778674650.9610615
