x,y,t
0.4381756756756756,0.717948717948718,1778676138.8916543
0.4437233285917497,0.6929487179487179,1778676139.2277453
0.42196983167377905,0.6955623543123544,1778676139.9053957
0.431022774419156,0.6601134906759907,1778676140.998834
0.3841913043800379,0.6727063884032635,1778676141.3529096
0.35113362319967995,0.6771139026078089,1778676141.703537
0.37873010145322134,0.7057398659127331,1778676142.0686066
0.40752264077178535,0.6095089530694566,1778676142.4021897
0.4029103069159286,0.6934417699379463,1778676142.7403016
0.4061501863679434,0.7390682558419176,1778676143.0909398
0.4125473020708854,0.7117041925749742,1778676143.445056
0.389128397830073,0.7218237401285137,1778676143.7912545
0.3791359065235981,0.6588883090449797,1778676144.1513202
0.3660309006165927,0.630610908165743,1778676144.5009377
0.3424858152158074,0.6064281035722957,1778676144.8440049
0.3299284389595365,0.8261387251391924,1778676148.0395503
0.23252177236332877,0.9391485537987174,1778676149.4218612
0.4445572235017683,0.9787019938295511,1778676150.4913878
0.5014565147121054,0.9584547887494337,1778676152.5429683
0.4962890009284576,0.6976882782294844,1778676168.472754
0.5285197847488577,0.6530961261384894,1778676168.8364952
0.525744605150808,0.6566065199654648,1778676169.6848137
0.5863801045832345,0.5501021370603765,1778676170.1072567
0.4695640783809698,0.7391266570620407,1778676171.7532225
0.45418499805480833,0.8607181394955238,1778676175.4152246
0.4568814159858495,0.7421604397325242,1778676175.8351457
0.3936523379595793,0.7847561539063834,1778676176.2593322
0.42551328069186783,0.7041289395815199,1778676176.6817214
0.36962686542303697,0.7123542197626229,1778676177.0978987
0.3815245753118561,0.8397406435835847,1778676177.5222774
0.3648895335625394,0.6730758919209213,1778676178.3602376
0.3443780034135554,0.6418265621723225,1778676178.7804039
0.3194365219739651,0.5496392967603129,1778676181.321628
0.35218014118145385,0.6257070871994429,1778676182.5689526
0.3738172366056271,0.6842606384145419,1778676183.3875866
0.3589691496950863,0.6292788051444361,1778676183.8053706
0.3497385131702226,0.6482704576175462,1778676184.2330759
0.31367642219330993,0.6349033181747992,1778676185.0564625
0.3165771613014931,0.5549135297822323,1778676185.4774082
0.3028116916855468,0.5680874890469696,1778676186.3194149
0.30206645902422624,0.6034748899411428,1778676186.6643353
