x,y,t
0.3676108374384237,0.7670454545454546,1778674672.3945794
0.37757128911620746,0.8453409090909091,1778674672.7378054
0.33807667532860364,0.9097582070707071,1778674673.1074395
0.4330589792221542,0.9034153724747476,1778674673.4435403
0.40062206116747023,0.7711953803661615,1778674673.8101528
0.45896772140861464,0.6851961609059343,1778674674.1746323
0.40289444961945187,0.776068656317077,1778674674.5236351
0.3628456190952032,0.8125331206200679,1778674674.8525147
0.371360831548186,0.6978057098640825,1778674675.2061086
0.37572971569939934,0.7085177127381432,1778674675.5817134
0.4522494481138374,0.6591554418825926,1778674675.9377956
0.5018289363638224,0.6181138249487625,1778674676.3013875
0.4340351894557329,0.6144648387320669,1778674676.6946824
0.3373289829761732,0.8039515824451123,1778674677.0487916
0.33726047573699236,0.8075735300462655,1778674677.406095
0.3142123376791185,0.8284840688495263,1778674677.7397444
0.3077235284369017,0.8499694240973342,1778674678.1104374
0.3070365682862489,0.8613150560098246,1778674678.4428518
0.3137413377129725,0.862823905967075,1778674678.7699664
0.4351388600914322,0.7117709757841284,1778674679.1025639
0.3796460188723769,0.8124531748577782,1778674679.4276853
0.3963896201188455,0.9072752778668891,1778674679.754967
0.45922524232226547,0.8808796805867445,1778674680.09659
0.4439431205270786,0.6882483643958368,1778674680.4587314
0.40714065556475926,0.6582553485911745,1778674680.803352
0.46064810955306756,0.6428298481973873,1778674681.1609862
0.4646838181504218,0.6423588679217171,1778674681.5182123
0.4555938818071932,0.6382447214196598,1778674681.8461854
0.4674802466922191,0.6203499382111667,1778674682.1859708
0.5178738795686582,0.6127746522869518,1778674682.5147018
0.537396489517831,0.6281074919367968,1778674682.847876
0.5343809181515566,0.6433224706627273,1778674683.18808
0.544692635078535,0.6043295313986212,1778674683.5257187
0.5313670599586466,0.5830986693228508,1778674683.8560882
0.5260325835396389,0.6219416771201406,1778674684.1894484
0.5170111910192574,0.618630673948571,1778674684.5260472
0.5246654515003772,0.6404337793602607,1778674684.8868287
0.5189324377736497,0.6230154591397276,1778674685.2401345
0.5291474799813408,0.651388744032238,1778674685.6037695
0.5198209280567475,0.6154860604112833,1778674685.930961
0.5279255831368871,0.6163712081004709,1778674686.2571466
0.5527031509003467,0.625512531530817,1778674686.602396
0.568513670382689,0.6287119947314381,1778674686.9355679
0.5713008733282692,0.6075491981560033,1778674687.2687602
0.5558614890337641,0.6714657487663659,1778674687.5951843
0.5317230897892684,0.6732705878258038,1778674687.926016
0.505550253460808,0.664811372405698,1778674688.2761638
0.49363533779839813,0.6863876840456979,1778674688.6156573
0.4943205708438184,0.6784440227493276,1778674688.9843416
0.4663158952663006,0.800788741295598,1778674689.3557637
0.4701550077876496,0.8011093927867927,1778674689.7034826
0.47431987772567735,0.7408049541420441,1778674690.044677
0.48223689268145375,0.7402817339497154,1778674690.382342
0.4840593352027364,0.7059736068824004,1778674690.7275572
0.4943678529608145,0.6731777189305793,1778674691.0675192
0.5023736683223814,0.6648241581474419,1778674691.4186735
0.508785329367379,0.6729058466559525,1778674691.7734263
0.5242705174524958,0.6541965954439151,1778674692.1367364
0.5256278332822866,0.6801771417387037,1778674692.4943027
0.5082451039676409,0.675728666275213,1778674692.8424222
0.5001187585248972,0.6896478903391817,1778674693.1831574
0.49992692703574226,0.698784169026121,1778674693.5410485
0.520537696067448,0.6961890424924757,1778674693.9102895
0.5343704228011412,0.7024484924585733,1778674694.2674286
0.5437893419466662,0.6725811102915351,1778674694.6158762
0.554275545043652,0.647070055268704,1778674694.9696424
0.5391051364174522,0.640067111936639,1778674695.301354
0.5156991816470371,0.6547400753291924,1778674695.67437
0.531885691020072,0.7369715263652173,1778674696.01964
0.5137516983961001,0.7093702401774828,1778674696.3638055
0.5041110127418558,0.672995493153028,1778674696.705527
0.5430377414459509,0.6941595337146709,1778674697.0555766
0.5314116943545677,0.6682819237566565,1778674697.3950715
0.5084598464487562,0.674041530457687,1778674697.7400029
0.5076840413081252,0.6847781720238268,1778674698.079168
0.5107880060071397,0.7079131009490801,1778674698.4244041
0.5184184172786506,0.7433801022662243,1778674698.7775855
0.5145904487204311,0.7772284903386331,1778674699.1151378
0.5146849090846712,0.761812857953132,1778674699.462874
0.5094883097289307,0.7152605778698031,1778674699.8134885
0.5121364599421963,0.6541643802711574,1778674700.1693473
0.5478921866554444,0.685097883972098,1778674700.500622
0.5536609995066207,0.6564509260569009,1778674700.844782
0.5330764626092721,0.6940435384056296,1778674701.2064648
0.6046147365967895,0.6966490046757365,1778674701.5616324
0.6159802371739557,0.6926366754460316,1778674701.9220245
0.581347820077097,0.6618398324535418,1778674702.2679188
0.46651818511441556,0.6066439413587397,1778674702.633403
0.45036469812337876,0.5998253794755589,1778674702.9901156
0.46382543047517927,0.6974388828164456,1778674703.3455472
0.420936939881999,0.7494607518428988,1778674703.6868272
0.354556464312235,0.7560612631450145,1778674704.0225573
0.42868413448995857,0.7287554290288596,1778674704.3662975
0.4393903117954845,0.7521232236895126,1778674704.711013
0.47544860726100596,0.7220666577030941,1778674705.0489106
0.5054465346001756,0.7450027419607888,1778674705.412132
0.5059863736901481,0.7349468661190246,1778674705.7479675
0.3991737959323969,0.8235192819295374,1778674706.1015315
0.43696513111257074,0.7453223919501919,1778674706.4404671
0.4531490634950336,0.7055996792878303,1778674706.7661245
0.4562244548319574,0.6859949754700388,1778674707.0903242
