x,y,t
0.39583333333333326,0.8333333333333333,1779054482.838944
0.4530399659863945,0.8875000000000001,1779054483.159059
0.47056398809523803,0.8491964285714286,1779054483.477826
0.4343782468971632,0.8538854166666667,1779054483.800312
0.42286571974734044,0.8211813244047619,1779054484.1164014
0.4489181804829978,0.8641991778273809,1779054484.7838361
0.43041681771450374,0.7744935217633928,1779054485.1024127
0.4050357671524573,0.9210727326171875,1779054485.4240377
0.41414347088431247,0.887256408796968,1779054485.7406194
0.49965897331291076,0.9605397430789389,1779054486.3708167
0.47003370188400856,0.8820222434109619,1779054486.6957712
0.4657418488508924,0.8545411185271701,1779054487.0168462
0.41194581731057833,0.8499010797961979,1779054487.336128
0.354591370405207,0.9474653779286693,1779054487.6520472
0.5100444796418224,0.9152587156083676,1779054487.9690156
0.547595074677359,0.8524483936001835,1779054488.2842004
0.3785015240745485,0.8495027710933976,1779054489.5846782
0.39151748353947063,0.6927426365493559,1779054505.46945
0.4290267332739024,0.6286918068502455,1779054506.104149
0.4031747075230588,0.6126486486883127,1779054506.412796
0.4558040420529823,0.6382574363976345,1779054506.7233167
0.4935591924963215,0.6714961633452328,1779054507.0328298
0.527408415786411,0.6120236571708315,1779054507.343104
