x,y,t
0.39230769230769225,0.6333333333333333,1778674586.2562995
0.3974075386978613,0.6381798245614035,1778674586.6284227
0.37445970203631496,0.6296129385964913,1778674586.9725013
0.47179079422949405,0.6855606069401444,1778674587.3416333
0.45351963512318005,0.8899462124290506,1778674590.1437895
0.46336846377180974,0.9614811743501677,1778674590.4844365
0.4644685846811206,0.9028062898104374,1778674590.8265615
0.4496368026378365,0.8888988681003197,1778674591.1626363
0.4557819718323337,0.9611146038351119,1778674591.4967113
0.43565150969018895,0.9863901113422892,1778674591.8246837
0.4286058479404383,0.9952365389698012,1778674592.1627946
0.43653503528490056,0.9146206674273092,1778674592.5274048
0.5027140773380057,0.8308315193138438,1778674592.8664708
0.492392118351595,0.8061481746169883,1778674593.203542
0.5089551150748303,0.7899643611159459,1778674593.5495238
0.5119070460828448,0.7658992910964635,1778674594.2664256
0.5375877343853295,0.7617552280742383,1778674594.6118774
0.4806195557556662,0.7498380140365097,1778674594.9799583
0.4703879811683785,0.7318877493572229,1778674595.3385987
0.48529159959105445,0.7425916333276597,1778674595.682679
0.4679328679376772,0.763205682775792,1778674596.0208168
0.4440587891061113,0.9171219889715272,1778674596.3708212
0.4633751216416844,0.9168260294733679,1778674596.7111328
0.39037278193629166,0.8449516103156787,1778674597.0507252
0.40946812400147636,0.7948402064676303,1778674597.3976822
0.4035733819985646,0.760277405597004,1778674597.7573237
0.3016369667109284,0.8619304252922848,1778674598.091646
0.3760729383488249,0.9516756488522997,1778674598.4217844
0.42658351161536595,0.8993743558861836,1778674598.755079
0.40885284017648926,0.7751976912268309,1778674599.0908473
0.3792209430413631,0.7704263347865337,1778674599.4209309
0.37180432449861434,0.7097533838419534,1778674599.763134
0.13013151357451502,0.8984136843446837,1778674600.103853
0.07262936308441365,0.9644447895206393,1778674600.4369035
0.07542027707954474,0.9875556763322237,1778674600.7639642
0.12848043031117398,0.9956444867162784,1778674601.1065853
0.1699681506089109,0.870796998922126,1778674601.777795
0.1435797618040279,0.8361281559719504,1778674602.1128597
0.15934382572231884,0.8555912831616113,1778674602.785623
0.3157703390028116,0.8420908776779925,1778674603.13422
0.4115722502299314,0.8061288660108268,1778674603.4873104
0.40532479738439753,0.7932235344763384,1778674603.8173773
0.4432667403090289,0.750683792622274,1778674604.1565533
0.42495467986287705,0.912739327417796,1778674604.4864097
0.4281977997269895,0.8857466433841074,1778674604.8284936
0.4459146844499009,0.8762992039723163,1778674605.166756
0.5284839326609136,0.8370618642474535,1778674605.5148306
0.5262193764313199,0.8170341524866087,1778674605.8605943
0.49702911018233453,0.7794362180761955,1778674606.1941144
0.4650754767843685,0.7560263605371947,1778674606.5463867
0.46222198139065795,0.76166804971743,1778674606.8844635
0.46197377191810285,0.7284259226642584,1778674607.2305875
0.4357392072681102,0.7190830598605951,1778674607.589899
0.42983678097354033,0.7337624042845416,1778674607.9929643
0.45513037334073914,0.7389001748329229,1778674608.428938
0.4246644831282751,0.7263601592307387,1778674608.836172
0.42432222426731014,0.7049497399412848,1778674609.262879
0.44223534902647393,0.7108663959075543,1778674609.6915112
0.5051551791768097,0.6744328681972737,1778674610.1027305
0.4389656427611445,0.7054959483134902,1778674610.53147
0.4394021735985743,0.6967920029623532,1778674610.9420655
0.4213554159319148,0.6603903589315605,1778674611.3739362
0.3642993517421549,0.6292616256260463,1778674611.8043344
0.4076771869028576,0.621192655925638,1778674612.2118
0.36103777855901886,0.6183685165304951,1778674612.6419368
0.40004743302197243,0.6448380716947641,1778674613.073688
0.44545201944196855,0.6727288982156971,1778674613.4936018
0.5002941717169697,0.6638642052845849,1778674613.923033
0.3804360986164274,0.6494821014792344,1778674614.3406956
0.478010468756524,0.6460934390750444,1778674614.7647207
0.39274906636363394,0.6551327036762655,1778674615.0947237
0.4455720706122438,0.6626297796200262,1778674615.4154181
0.44895704732637104,0.7151720568539373,1778674615.7440064
0.3943928358136245,0.6614352198988781,1778674616.0670938
0.4483758383994303,0.7740023269646075,1778674616.3859525
