x,y,t
0.36455811138014527,0.6131578947368421,1778675003.7490776
0.3593028404954525,0.6101015866873065,1778675004.095672
0.3978556435012869,0.7010355553405573,1778675004.4740036
0.4553913925186835,0.7041859737809597,1778675004.8410985
0.42374674347910024,0.8078287271869723,1778675005.1960876
0.38632483903668374,0.9327400545154403,1778675005.5446804
0.3984688605944769,0.8952090190804041,1778675006.2133636
0.3951333005067227,0.8279064900114748,1778675006.5727355
0.3816628680142521,0.7469101286468733,1778675006.9171135
0.3666405554228619,0.7435614021692628,1778675007.2652423
0.42027334694037455,0.6572107764735278,1778675007.6278975
0.37459567142913114,0.8475237717657347,1778675007.9738133
0.3925215284784568,0.7787761772608643,1778675008.3205633
0.4189737080220476,0.8309807529503934,1778675008.676652
0.4218631298235269,0.7845932635326377,1778675009.0146408
0.31996926554952215,0.8271076422364233,1778675009.3417366
0.3238764978442935,0.880396765691839,1778675009.6694813
0.37585677424550273,0.8152817251350007,1778675010.0080903
0.3695008513780828,0.8762576947063412,1778675010.3381672
