x,y,t
0.34090909090909094,1.0,1778268287.7663739
0.3303571428571429,1.0,1778268287.9068534
0.32666396103896106,1.0,1778268288.0450552
0.30252408596837943,1.0,1778268288.1825616
0.2683834300889328,0.959375,1778268288.32326
0.26349941792243087,0.9451562499999999,1778268288.4616349
0.2759204484467639,0.8937511160714287,1778268288.604937
0.2472967946375268,0.840937890625,1778268288.7393663
0.34090170421009086,0.8572746902901787,1778268288.8799758
0.36836450951701005,0.8371989193793403,1778268289.0313346
0.37428330955625,0.9023946217827691,1778268289.1724482
0.3994774192142528,0.8936158954017469,1778268289.3199039
0.3235127488989015,0.8499183411683893,1778268289.611247
0.32497188635703983,0.8662214194089362,1778268289.7488477
0.2871591325569798,0.9170663856820165,1778268289.898255
0.24373692169138558,0.8987510127664835,1778268290.0481162
0.25487313998328937,0.892340632246047,1778268290.1916964
0.2446403816028469,0.817874776841672,1778268290.331124
0.26460964080737326,0.8640339496723629,1778268290.4699824
0.2710101134130154,0.8801896601631047,1778268290.6173718
0.35433970570246054,0.8768163810570866,1778268290.7578483
0.4130505175492209,0.8350107333699803,1778268290.8981268
0.4034115546600139,0.9422537566794931,1778268291.0394182
0.2991979967001748,0.9391638148378225,1778268291.1726177
0.24795052414150381,0.9380823351932379,1778268291.3164287
0.24478663601869624,0.8970788173176332,1778268291.458842
0.2725824372310496,0.9233525860611715,1778268291.598193
0.24805536818238252,0.89192340512141,1778268291.7432618
0.23947089401534905,0.8402981917924935,1778268291.8842876
0.2660117826023418,0.9441043671273728,1778268292.0293217
0.26523851126259834,0.8991865284945804,1778268292.1650705
0.2508374315110793,0.9240902849731031,1778268292.3073394
0.22690294951372622,0.9328065997405861,1778268292.446063
0.2374199848989741,0.9358573099092051,1778268292.5880706
0.25052123713888336,0.9775500584682217,1778268292.7226045
0.23155595078517047,0.9515175204638776,1778268292.8619106
0.22427580807125233,0.9830311321623572,1778268293.000162
0.23650048539410823,0.994060896256825,1778268293.1401882
0.28463852392520494,0.9437546470232222,1778268293.2816913
0.25698514345287315,0.8990641264581277,1778268293.4195857
0.24259631536002077,0.9646724442603447,1778268293.5591257
0.25321228180457866,0.9470103554911207,1778268293.8524318
0.2777029735798427,0.9002036244218922,1778268293.9896798
0.23841627884818303,0.8838212685476623,1778268294.127381
0.2517492690254355,0.9187124439916818,1778268294.274233
0.22845315324981147,0.9715493553970886,1778268294.4194858
0.2253002185442663,0.949417274388981,1778268294.5559888
0.25163175633239043,0.9416710460361433,1778268294.6979337
0.2602055020681153,0.9795848661126502,1778268294.8399763
0.20680691537187346,0.9928547031394276,1778268294.981376
0.23038637294932562,0.9510705746702283,1778268295.1196735
0.2534119103741612,0.98287470113458,1778268295.2571392
0.26082855598273513,0.994006145397103,1778268295.3941078
0.24605189935586208,0.957277150888986,1778268295.5392418
0.24088006953645652,0.9850470028111451,1778268295.6777997
0.22964963924459206,0.9541414509839008,1778268295.8227406
0.2531540535775045,0.9839495078443653,1778268295.9593008
0.24660787132129647,0.9537573277455278,1778268296.0959022
0.25908943480435104,0.9838150647109347,1778268296.2423317
0.2775884168060288,0.9130852726488271,1778268296.3799036
0.26739404112020526,0.9695798454270894,1778268296.522834
0.24834981915397664,0.9893529458994813,1778268296.6661828
0.26700901679047184,0.9962735310648185,1778268296.8161705
0.25427096125968796,0.9986957358726865,1778268296.9543273
0.2639430766065222,0.9995435075554402,1778268297.0912745
0.221993172050378,0.918590227644404,1778268297.227966
0.23034912536914748,0.9715065796755413,1778268297.365824
0.2259638087860339,0.9494023028864395,1778268297.5049267
0.22039168090119887,0.9416658060102538,1778268297.6440585
0.2351410408845895,0.9389580321035889,1778268297.785193
0.23618194006718207,0.9380103112362561,1778268297.934916
0.22388391711875183,0.9376786089326896,1778268298.0770123
0.2504937583433418,0.9781875131264414,1778268298.2178729
0.2989228154201696,0.9923656295942545,1778268298.3541565
0.3634668589148459,0.997327970357989,1778268298.6328287
0.38669956662810123,0.9990647896252962,1778268298.7687454
0.2892274240774112,0.9996726763688537,1778268298.9092867
0.303092952464361,0.9186354367290988,1778268299.0484085
0.22105288909375165,0.8496474028551846,1778268299.1826901
0.24950289853459176,0.9473765909993146,1778268299.316318
0.29906843872953137,0.94095680684976,1778268299.4498968
0.3352569575079052,0.857459882397416,1778268299.5852048
0.36970735937019106,0.9501109588390956,1778268299.7191052
0.355484532301306,0.9012888355936834,1778268299.8525379
