x,y,t
0.3979166666666667,0.7142857142857143,1778950956.8804252
0.42085784313725494,0.775,1778950957.1980221
0.4482261710239652,0.7283406432748538,1778950957.5131721
0.41771948131191683,0.6885376461988304,1778950957.8318574
0.41396911405665515,0.6980788194444445,1778950958.1469595
0.41163447293869726,0.6902998090277778,1778950958.4687328
0.39476814395991666,0.6876833645322713,1778950958.7880924
0.43816885038597086,0.7063404380904966,1778950959.1033142
0.4251728231252859,0.6932975847042229,1778950959.4199212
0.4115962023795644,0.7170107722935368,1778950959.732543
0.41307907899611285,0.7229775798265474,1778950960.0481815
0.3501899225465987,0.8028338196059583,1778950960.3623443
0.4029586297540546,0.7751438836457112,1778950960.6799135
0.33914872796108897,0.7375585292106395,1778950960.9938524
0.33757960580678936,0.8013597709380095,1778950961.6253471
0.26561364634610174,0.7125347433577152,1778950961.9402077
0.3105157966292989,0.713866326841867,1778950962.253087
0.34544677619970954,0.7915198810613201,1778950962.5694983
0.3919441075189549,0.8224865038260075,1778950962.8857734
0.42258952854072507,0.9378702763391027,1778950963.2009804
0.44582300165592037,0.6817633686485104,1778950963.5177166
0.4650281983628234,0.615747504841515,1778950963.8389554
0.4582691286862474,0.781799505482409,1778950964.155901
0.43012681536104225,0.7557131602521765,1778950964.466999
0.4450042447918291,0.7364665178529677,1778950964.7805839
0.4013842842511153,0.7731204241056817,1778950965.094994
0.32599648205869636,0.8185088151036553,1778950965.406819
0.3579691390909141,0.7739780852862794,1778950965.7238848
0.3516922599063097,0.7583923298501978,1778950966.0387568
0.36447160131203604,0.7537706487809026,1778950966.3531039
0.3548329176020698,0.7745340127876016,1778950966.665801
0.36086811831398496,0.7972773806661367,1778950966.9772813
0.37579879090484425,0.5899166484505391,1778950967.2914102
0.3968432090630723,0.5089013825132442,1778950967.6066892
0.41853053983874194,0.4684488172129688,1778950967.922772
0.425935077152681,0.45026660983406286,1778950968.2349215
0.43331100775356257,0.5121387679873766,1778950968.5490196
0.4402898050946993,0.5042485687955818,1778950968.8645153
0.4855053726698442,0.6717250943165489,1778950969.1777236
0.5130232625712459,0.8851037830107922,1778950969.8020303
0.468335851259542,0.6613386116354767,1778950970.115698
0.42256338127417303,0.8814685140724169,1778950970.4287066
0.41826755381633096,0.9585139799253459,1778950970.7398202
0.5191671415244677,0.790479892973871,1778950971.0542753
0.5485729063132248,0.7163738448937961,1778950971.368729
0.4321965956410012,0.9007308457128287,1778950971.694354
