x,y,t
0.27941176470588236,1.0,1779053021.9456615
0.2778186274509804,0.9704545454545455,1779053022.262793
0.3268469092182328,0.989659090909091,1779053022.5794241
0.33743563391265596,0.9963806818181818,1779053022.890604
0.3570730601047237,0.9987332386363637,1779053023.205671
0.3849755710366533,0.9634455224116162,1779053023.5203807
0.4206288957502746,0.9547059328440656,1779053023.8359427
0.3897099094309635,0.8167228340711805,1779053025.7134519
0.3692688386712076,0.7733529919249131,1779053026.0274112
0.38194017196629515,0.8881735471737195,1779053026.3406415
0.4066790601882033,0.9608607415108019,1779053026.6548605
