x,y,t
0.2944444444444444,1.0,1778950525.8351052
0.34629454926624736,0.86875,1778950526.1885686
0.3907485467886411,0.8944791666666667,1778950526.5372286
0.473780481360616,0.7825121527777777,1778950526.8893952
0.37454539069843784,0.7480751599049708,1778950527.239872
0.5008825534111199,0.8653977345381684,1778950528.9317393
0.46292924237981437,0.8734447626439146,1778950529.6127691
0.45756778802442444,0.8842770954967987,1778950529.9622824
0.43335225852633263,0.9269969834238794,1778950530.3108153
0.5497471898552856,0.9473656108650244,1778950530.6621802
0.5820770396054391,0.9315779638027586,1778950531.0146601
0.5399153120909669,0.8564094301881083,1778950531.3631554
0.5833363353774755,0.8533147291372665,1778950531.7148182
0.6067749298577501,0.8444934885313766,1778950532.0642273
0.4553404170839039,0.793906054319315,1778950532.413248
0.39000511089164713,0.7932242618689032,1778950532.761079
0.29994420803328614,0.8569763177410726,1778950533.1097229
0.374458546527012,0.8152988540665184,1778950533.4582858
0.3491947277376562,0.8007117417804244,1778950533.806882
0.35071432329055513,0.7677491096231486,1778950534.1544666
0.4024034635148904,0.756212188368102,1778950534.4969878
0.40744738282912274,0.7617330894582475,1778950534.8457696
0.36377947589738024,0.7284486865735444,1778950535.1929045
0.3894917784284898,0.7552859876691616,1778950535.538216
0.34707969820754714,0.7304685167368381,1778950535.8839998
0.37078687083679035,0.7388876650684197,1778950536.230852
0.3793233031310975,0.7840273494406136,1778950536.5771353
0.3732783785783197,0.761272317402254,1778950537.2717445
0.367245556600536,0.7327496589168758,1778950537.619429
0.36611441310899484,0.8473714715299975,1778950537.9685137
0.36696580216390573,0.8815800150354991,1778950538.3158422
